N,seed_theta,seed_Y,K_candidate,fold,predictive_llk
800,16,2,5,1,-6752.33435774501
800,16,2,5,2,-6613.86341222925
800,16,2,5,3,-6680.27473769709
800,16,2,5,4,-6670.77785972314
800,16,2,5,5,-6602.16406186902
800,16,2,6,1,-6729.73006363127
800,16,2,6,2,-6593.66825056918
800,16,2,6,3,-6659.58668388652
800,16,2,6,4,-6650.93439413032
800,16,2,6,5,-6558.42858093485
800,16,2,7,1,-6742.97214666456
800,16,2,7,2,-6605.07804905574
800,16,2,7,3,-6669.8029175999
800,16,2,7,4,-6661.8976065244
800,16,2,7,5,-6573.37247949502
800,16,2,8,1,-6747.18488772984
800,16,2,8,2,-6647.47081462048
800,16,2,8,3,-6704.66822843848
800,16,2,8,4,-6693.38605948049
800,16,2,8,5,-6585.32877835252
800,16,3,4,1,-6667.97998131864
800,16,3,4,2,-6768.06716790372
800,16,3,4,3,-6718.20206100429
800,16,3,4,4,-6789.48310383184
800,16,3,4,5,-6728.35301326798
800,16,3,5,1,-6618.44850705281
800,16,3,5,2,-6729.27929347532
800,16,3,5,3,-6685.70663189179
800,16,3,5,4,-6755.83461267435
800,16,3,5,5,-6677.30864722367
800,16,3,6,1,-6595.71647927434
800,16,3,6,2,-6680.3334316803
800,16,3,6,3,-6664.94418001859
800,16,3,6,4,-6731.12517256274
800,16,3,6,5,-6650.47174077887
800,16,3,7,1,-6603.63092147053
800,16,3,7,2,-6721.85513512779
800,16,3,7,3,-6676.57383771104
800,16,3,7,4,-6740.98618165098
800,16,3,7,5,-6663.06239653124
800,16,3,8,1,-6620.33004932648
800,16,3,8,2,-6699.2675661895
800,16,3,8,3,-6697.13163470842
800,16,3,8,4,-6756.87878666878
800,16,3,8,5,-6709.1318819093
800,16,4,4,1,-6743.97913504505
800,16,4,4,2,-6673.90673475566
800,16,4,4,3,-6647.10369106941
800,16,4,4,4,-6646.17383850348
800,16,4,4,5,-6694.14016482454
800,16,4,5,1,-6694.4151780156
800,16,4,5,2,-6638.34852125299
800,16,4,5,3,-6616.95340012177
800,16,4,5,4,-6612.23564177486
800,16,4,5,5,-6662.47856732858
800,16,4,6,1,-6658.78288310304
800,16,4,6,2,-6611.66904811381
800,16,4,6,3,-6588.44146854285
800,16,4,6,4,-6589.4802840049
800,16,4,6,5,-6653.70006394475
800,16,4,7,1,-6672.05912063681
800,16,4,7,2,-6619.1733821432
800,16,4,7,3,-6612.88541013664
800,16,4,7,4,-6603.44661762787
800,16,4,7,5,-6675.09119031487
800,16,4,8,1,-6683.3475341439
800,16,4,8,2,-6629.77676701596
800,16,4,8,3,-6618.34521082477
800,16,4,8,4,-6611.24575567456
800,16,4,8,5,-6675.2841795164
800,16,5,4,1,-6734.28988311978
800,16,5,4,2,-6676.60963524919
800,16,5,4,3,-6755.09618600383
800,16,5,4,4,-6680.4504668756
800,16,5,4,5,-6727.86069982296
800,16,5,5,1,-6704.96983145544
800,16,5,5,2,-6651.53348070232
800,16,5,5,3,-6744.87484816455
800,16,5,5,4,-6652.09350339635
800,16,5,5,5,-6694.57814055071
800,16,5,6,1,-6678.76501195566
800,16,5,6,2,-6619.17592210638
800,16,5,6,3,-6715.24867827835
800,16,5,6,4,-6611.07480188734
800,16,5,6,5,-6671.90375301047
800,16,5,7,1,-6695.09549551898
800,16,5,7,2,-6626.40320730952
800,16,5,7,3,-6728.56224254954
800,16,5,7,4,-6668.44760344222
800,16,5,7,5,-6700.44954145424
800,16,5,8,1,-6746.96894506496
800,16,5,8,2,-6670.25565315064
800,16,5,8,3,-6735.22883594567
800,16,5,8,4,-6634.0715732576
800,16,5,8,5,-6705.80165186617
800,17,1,4,1,-6530.86482890677
800,17,1,4,2,-6536.59854841428
800,17,1,4,3,-6485.45739603285
800,17,1,4,4,-6530.03839319388
800,17,1,4,5,-6422.90981053072
800,17,1,5,1,-6496.2685618479
800,17,1,5,2,-6533.67450512918
800,17,1,5,3,-6461.18502405047
800,17,1,5,4,-6482.82391229562
800,17,1,5,5,-6414.91950174846
800,17,1,6,1,-6475.87685254859
800,17,1,6,2,-6502.39421149624
800,17,1,6,3,-6449.05287993601
800,17,1,6,4,-6472.54114435921
800,17,1,6,5,-6374.33108571846
800,17,1,7,1,-6485.4956188941
800,17,1,7,2,-6511.37026949224
800,17,1,7,3,-6449.53067183265
800,17,1,7,4,-6481.31354597172
800,17,1,7,5,-6379.88244399836
800,17,1,8,1,-6519.5294902215
800,17,1,8,2,-6517.89578885385
800,17,1,8,3,-6472.25547443606
800,17,1,8,4,-6531.93267379424
800,17,1,8,5,-6414.45158603524
800,17,2,4,1,-6616.10953362813
800,17,2,4,2,-6507.03458971264
800,17,2,4,3,-6574.94557534485
800,17,2,4,4,-6511.56195144718
800,17,2,4,5,-6571.04787851208
800,17,2,5,1,-6580.95305865484
800,17,2,5,2,-6498.05587887001
800,17,2,5,3,-6570.69482781906
800,17,2,5,4,-6483.63831115927
800,17,2,5,5,-6563.34074285426
800,17,2,6,1,-6572.04099570543
800,17,2,6,2,-6468.92343635462
800,17,2,6,3,-6504.40713250596
800,17,2,6,4,-6452.91461103411
800,17,2,6,5,-6582.35954432096
800,17,2,7,1,-6585.53028781538
800,17,2,7,2,-6480.96462931078
800,17,2,7,3,-6507.5374928652
800,17,2,7,4,-6496.25578845296
800,17,2,7,5,-6542.84613608238
800,17,2,8,1,-6599.17632483986
800,17,2,8,2,-6493.00207893002
800,17,2,8,3,-6512.80608680252
800,17,2,8,4,-6474.74774880025
800,17,2,8,5,-6556.11722495216
800,17,3,4,1,-6487.13212281417
800,17,3,4,2,-6520.58201799928
800,17,3,4,3,-6503.83069992341
800,17,3,4,4,-6440.60240341669
800,17,3,4,5,-6454.66149354343
800,17,3,5,1,-6464.29400007671
800,17,3,5,2,-6512.64637177449
800,17,3,5,3,-6488.94497296394
800,17,3,5,4,-6427.02625980304
800,17,3,5,5,-6432.13274104667
800,17,3,6,1,-6481.32850851488
800,17,3,6,2,-6481.40145972534
800,17,3,6,3,-6469.99716842527
800,17,3,6,4,-6409.89471955629
800,17,3,6,5,-6441.67858193461
800,17,3,7,1,-6462.09524262149
800,17,3,7,2,-6506.46711009328
800,17,3,7,3,-6488.89944660854
800,17,3,7,4,-6453.60975248884
800,17,3,7,5,-6410.84843267381
800,17,3,8,1,-6473.49477083344
800,17,3,8,2,-6504.70434559451
800,17,3,8,3,-6548.10558187723
800,17,3,8,4,-6456.75834150555
800,17,3,8,5,-6444.28427052098
800,17,4,4,1,-6497.14989472481
800,17,4,4,2,-6538.40887597727
800,17,4,4,3,-6514.73947362319
800,17,4,4,4,-6591.4047034245
800,17,4,4,5,-6520.2683006437
800,17,4,5,1,-6481.66476441539
800,17,4,5,2,-6521.68247746185
800,17,4,5,3,-6472.3790511432
800,17,4,5,4,-6561.02627060423
800,17,4,5,5,-6482.40282252407
800,17,4,6,1,-6487.71485651073
800,17,4,6,2,-6493.24449633912
800,17,4,6,3,-6515.27163715225
800,17,4,6,4,-6569.04788441288
800,17,4,6,5,-6483.10168416085
800,17,4,7,1,-6484.0599259175
800,17,4,7,2,-6507.3193447499
800,17,4,7,3,-6473.75445199325
800,17,4,7,4,-6565.67758888762
800,17,4,7,5,-6497.92656027567
800,17,4,8,1,-6500.37471615281
800,17,4,8,2,-6523.43566173554
800,17,4,8,3,-6483.95922700922
800,17,4,8,4,-6574.33367064786
800,17,4,8,5,-6509.48577869878
800,17,5,4,1,-6567.66176488325
800,17,5,4,2,-6481.75314712804
800,17,5,4,3,-6636.49171787029
800,17,5,4,4,-6431.67920690353
800,17,5,4,5,-6493.23456490692
800,17,5,5,1,-6546.65589576211
800,17,5,5,2,-6462.89362258388
800,17,5,5,3,-6580.57252749815
800,17,5,5,4,-6418.31795995211
800,17,5,5,5,-6500.49647293044
800,17,5,6,1,-6536.35798595748
800,17,5,6,2,-6455.57298048953
800,17,5,6,3,-6573.60737061897
800,17,5,6,4,-6388.05827259113
800,17,5,6,5,-6466.15543164449
800,17,5,7,1,-6546.10440233261
800,17,5,7,2,-6471.38523397488
800,17,5,7,3,-6607.01086881317
800,17,5,7,4,-6401.72197474264
800,17,5,7,5,-6476.61984199414
800,17,5,8,1,-6557.1303434626
800,17,5,8,2,-6493.52613497307
800,17,5,8,3,-6598.22257155447
800,17,5,8,4,-6406.87515555731
800,17,5,8,5,-6485.82702114789
800,18,1,4,1,-6309.85229246312
800,18,1,4,2,-6335.63745430487
800,18,1,4,3,-6374.6180511221
800,18,1,4,4,-6451.45159671654
800,18,1,4,5,-6386.71360273868
800,18,1,5,1,-6276.86864839253
800,18,1,5,2,-6323.58794522349
800,18,1,5,3,-6349.74321161006
800,18,1,5,4,-6438.28164423207
800,18,1,5,5,-6422.71422748514
800,18,1,6,1,-6251.80458935473
800,18,1,6,2,-6379.84846063556
800,18,1,6,3,-6323.85886048651
800,18,1,6,4,-6400.30761024144
800,18,1,6,5,-6340.03638986965
800,18,1,7,1,-6314.13071023158
800,18,1,7,2,-6286.55708803571
800,18,1,7,3,-6336.80841934662
800,18,1,7,4,-6417.58093884808
800,18,1,7,5,-6342.28455585081
800,18,1,8,1,-6274.83517693385
800,18,1,8,2,-6293.8417232885
800,18,1,8,3,-6348.58070685569
800,18,1,8,4,-6458.52140218589
800,18,1,8,5,-6343.16606002961
800,18,2,4,1,-6391.39678764005
800,18,2,4,2,-6483.86784591321
800,18,2,4,3,-6327.4379961187
800,18,2,4,4,-6370.92866501034
800,18,2,4,5,-6314.01081453546
800,18,2,5,1,-6371.98781943468
800,18,2,5,2,-6391.09106209162
800,18,2,5,3,-6352.66095062211
800,18,2,5,4,-6350.59208956847
800,18,2,5,5,-6283.80910459504
800,18,2,6,1,-6336.80492169801
800,18,2,6,2,-6373.97009293889
800,18,2,6,3,-6264.56539246451
800,18,2,6,4,-6330.90075285426
800,18,2,6,5,-6304.26941967103
800,18,2,7,1,-6347.26246766314
800,18,2,7,2,-6390.55194373361
800,18,2,7,3,-6275.32880420717
800,18,2,7,4,-6394.38261731969
800,18,2,7,5,-6328.96425977858
800,18,2,8,1,-6360.23376106219
800,18,2,8,2,-6412.21159737785
800,18,2,8,3,-6294.1201301331
800,18,2,8,4,-6349.76833912533
800,18,2,8,5,-6295.69413250665
800,18,3,4,1,-6366.33382788768
800,18,3,4,2,-6289.85305589106
800,18,3,4,3,-6266.77534756725
800,18,3,4,4,-6281.261231326
800,18,3,4,5,-6300.52993910998
800,18,3,5,1,-6267.8616091444
800,18,3,5,2,-6256.15714025209
800,18,3,5,3,-6232.9322391569
800,18,3,5,4,-6267.64679340203
800,18,3,5,5,-6275.68688661744
800,18,3,6,1,-6296.36782292322
800,18,3,6,2,-6244.50451361556
800,18,3,6,3,-6190.21982004098
800,18,3,6,4,-6241.63179391965
800,18,3,6,5,-6249.87781449913
800,18,3,7,1,-6260.09148317805
800,18,3,7,2,-6236.05412749556
800,18,3,7,3,-6207.15524446754
800,18,3,7,4,-6257.91776030765
800,18,3,7,5,-6260.34330021724
800,18,3,8,1,-6299.47878252619
800,18,3,8,2,-6247.865708862
800,18,3,8,3,-6210.37142797516
800,18,3,8,4,-6264.3689067032
800,18,3,8,5,-6300.23351573729
800,18,4,4,1,-6295.09746829406
800,18,4,4,2,-6230.90300277894
800,18,4,4,3,-6388.85443604505
800,18,4,4,4,-6297.04979682485
800,18,4,4,5,-6305.39909432723
800,18,4,5,1,-6259.0276984144
800,18,4,5,2,-6283.34857472218
800,18,4,5,3,-6354.27083184277
800,18,4,5,4,-6253.42459422735
800,18,4,5,5,-6262.81174587953
800,18,4,6,1,-6242.44826864962
800,18,4,6,2,-6169.76536009454
800,18,4,6,3,-6393.39374207983
800,18,4,6,4,-6282.92602941269
800,18,4,6,5,-6248.71670700008
800,18,4,7,1,-6278.54708271696
800,18,4,7,2,-6187.30552724539
800,18,4,7,3,-6370.23477391785
800,18,4,7,4,-6239.55719262459
800,18,4,7,5,-6283.8046579515
800,18,4,8,1,-6264.00172316006
800,18,4,8,2,-6200.15891899705
800,18,4,8,3,-6364.98135221061
800,18,4,8,4,-6248.11317045928
800,18,4,8,5,-6273.34331136647
800,18,5,4,1,-6258.41139470832
800,18,5,4,2,-6388.32654040842
800,18,5,4,3,-6284.99090277749
800,18,5,4,4,-6317.4457328742
800,18,5,4,5,-6290.56753241345
800,18,5,5,1,-6242.00563419331
800,18,5,5,2,-6369.65782698059
800,18,5,5,3,-6283.60298716224
800,18,5,5,4,-6228.88923913064
800,18,5,5,5,-6257.09922891793
800,18,5,6,1,-6219.91026669476
800,18,5,6,2,-6344.52502552097
800,18,5,6,3,-6232.00889354708
800,18,5,6,4,-6201.59412654246
800,18,5,6,5,-6235.37443381967
800,18,5,7,1,-6229.38970839524
800,18,5,7,2,-6361.67284319959
800,18,5,7,3,-6246.96429325961
800,18,5,7,4,-6228.20245856004
800,18,5,7,5,-6254.60300745806
800,18,5,8,1,-6239.36351831432
800,18,5,8,2,-6359.7587330777
800,18,5,8,3,-6263.84225190297
800,18,5,8,4,-6220.28542032655
800,18,5,8,5,-6263.33159017815
800,19,1,4,1,-6558.50262246347
800,19,1,4,2,-6614.6321027619
800,19,1,4,3,-6493.10345207705
800,19,1,4,4,-6567.02149742674
800,19,1,4,5,-6567.96862583297
800,19,1,5,1,-6550.53727137919
800,19,1,5,2,-6594.54263371824
800,19,1,5,3,-6480.47701748087
800,19,1,5,4,-6561.6921360358
800,19,1,5,5,-6531.04641128662
800,19,1,6,1,-6536.32458876952
800,19,1,6,2,-6580.13870954587
800,19,1,6,3,-6451.5645481579
800,19,1,6,4,-6536.96966394554
800,19,1,6,5,-6515.65002369906
800,19,1,7,1,-6545.84189324878
800,19,1,7,2,-6596.9220978762
800,19,1,7,3,-6462.88499829555
800,19,1,7,4,-6554.06339193866
800,19,1,7,5,-6522.55709589122
800,19,1,8,1,-6553.0788887941
800,19,1,8,2,-6613.67097392397
800,19,1,8,3,-6469.58665624687
800,19,1,8,4,-6556.42431155403
800,19,1,8,5,-6536.43025016927
800,19,2,4,1,-6739.77061504506
800,19,2,4,2,-6686.6004558759
800,19,2,4,3,-6615.42725285366
800,19,2,4,4,-6580.30120101778
800,19,2,4,5,-6654.08160537284
800,19,2,5,1,-6736.83678244917
800,19,2,5,2,-6664.37502217989
800,19,2,5,3,-6576.41877353762
800,19,2,5,4,-6551.19508254209
800,19,2,5,5,-6625.34077592966
800,19,2,6,1,-6679.42231975471
800,19,2,6,2,-6634.85604616867
800,19,2,6,3,-6565.72167150947
800,19,2,6,4,-6579.6741390167
800,19,2,6,5,-6620.45697538613
800,19,2,7,1,-6700.98419505082
800,19,2,7,2,-6643.74272991
800,19,2,7,3,-6578.33075269415
800,19,2,7,4,-6569.11904771618
800,19,2,7,5,-6631.87983560051
800,19,2,8,1,-6699.04771048323
800,19,2,8,2,-6657.88450527656
800,19,2,8,3,-6592.31473333476
800,19,2,8,4,-6576.76375416679
800,19,2,8,5,-6636.5170699056
800,19,3,4,1,-6522.97318392105
800,19,3,4,2,-6502.06209129785
800,19,3,4,3,-6575.85719023857
800,19,3,4,4,-6540.97918818229
800,19,3,4,5,-6557.87344187942
800,19,3,5,1,-6495.11798898111
800,19,3,5,2,-6472.15245101377
800,19,3,5,3,-6540.24472415715
800,19,3,5,4,-6509.12604483261
800,19,3,5,5,-6542.67713728887
800,19,3,6,1,-6482.66367265727
800,19,3,6,2,-6439.2915629775
800,19,3,6,3,-6512.07423812712
800,19,3,6,4,-6489.99184639716
800,19,3,6,5,-6499.3159412523
800,19,3,7,1,-6492.78236136471
800,19,3,7,2,-6455.30251656204
800,19,3,7,3,-6525.74190939513
800,19,3,7,4,-6504.94075131877
800,19,3,7,5,-6513.40982563216
800,19,3,8,1,-6502.4171778417
800,19,3,8,2,-6460.57541192144
800,19,3,8,3,-6532.53937451873
800,19,3,8,4,-6514.19398670856
800,19,3,8,5,-6543.99997159891
800,19,4,4,1,-6583.94634494123
800,19,4,4,2,-6604.1599727376
800,19,4,4,3,-6590.82960147779
800,19,4,4,4,-6551.19136712986
800,19,4,4,5,-6603.99275402922
800,19,4,5,1,-6542.70745180122
800,19,4,5,2,-6589.64772862472
800,19,4,5,3,-6546.89856907137
800,19,4,5,4,-6556.73297367657
800,19,4,5,5,-6550.32873842801
800,19,4,6,1,-6524.06386687618
800,19,4,6,2,-6557.34449247834
800,19,4,6,3,-6516.14146130746
800,19,4,6,4,-6520.70098705879
800,19,4,6,5,-6523.14473653431
800,19,4,7,1,-6524.81960795466
800,19,4,7,2,-6567.65779883302
800,19,4,7,3,-6527.90039002828
800,19,4,7,4,-6539.28490901844
800,19,4,7,5,-6532.86075975426
800,19,4,8,1,-6567.01471866848
800,19,4,8,2,-6580.04269183346
800,19,4,8,3,-6541.88024156405
800,19,4,8,4,-6543.46826047285
800,19,4,8,5,-6547.04546497977
800,19,5,4,1,-6594.62576810624
800,19,5,4,2,-6649.89370045191
800,19,5,4,3,-6618.139205287
800,19,5,4,4,-6630.62852777132
800,19,5,4,5,-6624.16934508891
800,19,5,5,1,-6564.1163165494
800,19,5,5,2,-6628.15171200856
800,19,5,5,3,-6585.28005629201
800,19,5,5,4,-6617.50288482321
800,19,5,5,5,-6593.09323491349
800,19,5,6,1,-6537.63661180034
800,19,5,6,2,-6598.31874406884
800,19,5,6,3,-6598.33241984852
800,19,5,6,4,-6589.44045202144
800,19,5,6,5,-6570.08848422258
800,19,5,7,1,-6566.39875883096
800,19,5,7,2,-6609.48437963971
800,19,5,7,3,-6562.79987710417
800,19,5,7,4,-6602.38582786923
800,19,5,7,5,-6584.04586274866
800,19,5,8,1,-6562.4456447244
800,19,5,8,2,-6616.84110614452
800,19,5,8,3,-6573.34064273398
800,19,5,8,4,-6609.24582648013
800,19,5,8,5,-6626.38209843468
800,20,1,4,1,-6317.3295205358
800,20,1,4,2,-6438.53372198948
800,20,1,4,3,-6437.4700507143
800,20,1,4,4,-6435.01745301123
800,20,1,4,5,-6350.74223393603
800,20,1,5,1,-6285.42267557588
800,20,1,5,2,-6426.6080944016
800,20,1,5,3,-6416.99629711378
800,20,1,5,4,-6427.48443215132
800,20,1,5,5,-6321.50079085576
800,20,1,6,1,-6287.04481033593
800,20,1,6,2,-6414.97341519378
800,20,1,6,3,-6411.988445431
800,20,1,6,4,-6390.94035766022
800,20,1,6,5,-6316.66539856062
800,20,1,7,1,-6286.91021811752
800,20,1,7,2,-6427.99041898784
800,20,1,7,3,-6424.70507250569
800,20,1,7,4,-6401.37595274411
800,20,1,7,5,-6370.22408925543
800,20,1,8,1,-6318.14789154474
800,20,1,8,2,-6453.91399433097
800,20,1,8,3,-6440.19356843737
800,20,1,8,4,-6498.21218309684
800,20,1,8,5,-6358.88453974463
800,20,2,4,1,-6430.17086414895
800,20,2,4,2,-6441.59932995271
800,20,2,4,3,-6513.12457028877
800,20,2,4,4,-6457.79713515299
800,20,2,4,5,-6390.24197736529
800,20,2,5,1,-6431.82120175841
800,20,2,5,2,-6455.61835510389
800,20,2,5,3,-6562.82685152321
800,20,2,5,4,-6470.85227535795
800,20,2,5,5,-6373.20871470372
800,20,2,6,1,-6432.91522715505
800,20,2,6,2,-6409.29677739439
800,20,2,6,3,-6495.20891687727
800,20,2,6,4,-6450.52674263511
800,20,2,6,5,-6409.19513436172
800,20,2,7,1,-6422.91964846649
800,20,2,7,2,-6434.51981518874
800,20,2,7,3,-6506.68894662247
800,20,2,7,4,-6470.02847524266
800,20,2,7,5,-6429.46440130159
800,20,2,8,1,-6429.97736678667
800,20,2,8,2,-6439.87233689452
800,20,2,8,3,-6525.78464035489
800,20,2,8,4,-6475.86426034683
800,20,2,8,5,-6387.70242174014
800,20,3,4,1,-6343.27595080819
800,20,3,4,2,-6427.37197081954
800,20,3,4,3,-6366.13965604966
800,20,3,4,4,-6391.66391892565
800,20,3,4,5,-6397.80952466171
800,20,3,5,1,-6317.66572646123
800,20,3,5,2,-6413.76678114865
800,20,3,5,3,-6323.11848664016
800,20,3,5,4,-6362.61370743381
800,20,3,5,5,-6379.10585089301
800,20,3,6,1,-6325.5215070577
800,20,3,6,2,-6426.47361186108
800,20,3,6,3,-6313.84239908613
800,20,3,6,4,-6333.51413290624
800,20,3,6,5,-6387.47559803339
800,20,3,7,1,-6302.0010840981
800,20,3,7,2,-6398.55074218717
800,20,3,7,3,-6331.12729657894
800,20,3,7,4,-6350.61897848986
800,20,3,7,5,-6382.30637799516
800,20,3,8,1,-6323.15219704665
800,20,3,8,2,-6399.45929095655
800,20,3,8,3,-6339.05734677987
800,20,3,8,4,-6353.77398858128
800,20,3,8,5,-6404.46813221085
800,20,4,4,1,-6428.01246787064
800,20,4,4,2,-6297.03401451662
800,20,4,4,3,-6361.98411196014
800,20,4,4,4,-6403.49679676059
800,20,4,4,5,-6417.41593721905
800,20,4,5,1,-6407.29992568357
800,20,4,5,2,-6276.6359722784
800,20,4,5,3,-6340.10722084295
800,20,4,5,4,-6378.48931231
800,20,4,5,5,-6377.85645367366
800,20,4,6,1,-6392.99744652916
800,20,4,6,2,-6272.22884326598
800,20,4,6,3,-6348.59511973815
800,20,4,6,4,-6394.25973981164
800,20,4,6,5,-6421.47372879167
800,20,4,7,1,-6431.15216199226
800,20,4,7,2,-6271.87219052624
800,20,4,7,3,-6327.32528108594
800,20,4,7,4,-6405.80892873304
800,20,4,7,5,-6376.19196983651
800,20,4,8,1,-6414.19121380452
800,20,4,8,2,-6286.79522619696
800,20,4,8,3,-6342.39271258
800,20,4,8,4,-6385.29507622571
800,20,4,8,5,-6395.87732340856
800,20,5,4,1,-6409.38764573117
800,20,5,4,2,-6341.10603195057
800,20,5,4,3,-6457.33008667314
800,20,5,4,4,-6284.13466040606
800,20,5,4,5,-6362.21071157807
800,20,5,5,1,-6397.186854891
800,20,5,5,2,-6336.08197262932
800,20,5,5,3,-6423.68244349225
800,20,5,5,4,-6255.91979587308
800,20,5,5,5,-6329.71446255281
800,20,5,6,1,-6400.67307752249
800,20,5,6,2,-6362.7120100801
800,20,5,6,3,-6427.09762477006
800,20,5,6,4,-6264.00886613479
800,20,5,6,5,-6339.26851402969
800,20,5,7,1,-6421.2759357038
800,20,5,7,2,-6349.24727880723
800,20,5,7,3,-6442.69260130808
800,20,5,7,4,-6269.10889250712
800,20,5,7,5,-6352.69066700011
800,20,5,8,1,-6433.26030863027
800,20,5,8,2,-6371.53442498969
800,20,5,8,3,-6489.79649896565
800,20,5,8,4,-6293.09971290229
800,20,5,8,5,-6360.63628075839
